id, name, description, count
18448835,riivo,Geek excited about software and data.,1
995412536,TAledavood,James S. McDonnell Postdoctoral Fellow @GeorgiaTech @gtcomputing #DigitalPsychiatry #ComputationalSocialScience #DataScience #ComplexSystems #Networks #mHealth,29
1283157283,ScharnhorstA,,5
890710574,SATYAMMUKHERJE1,ইতিহাসে রাজহাঁস,7
22979111,martikagv,"Associate Professor at UC Berkeley, Civil and Environmental Engineering, and City and Regional Planning. LBNL, Faculty Research Scientist, Physics.",18
1454215074,martgerlach,Research Scientist at @Wikimedia Foundation,2
617118982,fede7j,"Assistant professor at the Department of Network and Data Science @dnds_ceu @ceu Into ultimate, basketball, ski... Pasta & fish like #YOLO",30
1417683439,MFondacci,,1
194046843,atieh62,"Interested in Data analysis, Complex systems, Networks, and Data mining.",5
21906143,leandroliberio,Conexão com fontes de investimento | Inovação e Transformação Digital | Tire a ideia do papel e Desenvolva seu negócio,4
272065025,lajello,"Computational social science research @BellLabs Cambridge, UK. Formerly @YahooResearch and fellow of @ISI_Fondazione. Co-organizer of @databeersldn.",19
378090106,kenny8m,fashion marketing engineer,1
44867423,notallyellow,"Head of Research & Insight @Commetric
@AmecOrg Board member",2
27974512,sairmais,"Physicist, entrepreneur, 20 years doing machine learning. Author of the book ""Business Applications of Deep Learning""",1
301044103,crazy4digital,"NGO and Community dedicated to #Digital #Marketing,4 everybody who loves digital and want inspire his/er action helping people through innnovation & digital",1
36119322,chpoletto,"Researcher @INSERM - network epidemiology, network physics, disease ecology, outbreak analysis",27
252737143,carmenovella,Titolare dell'agenzia Ex Libris che si occupa di progettazione e comunicazione di eventi culturali.,1
158398564,caterinascoglio,,6
986903989,LaurenQuevillon,"evolutionary ecologist studying parasites of ants. dog mom, cyclist, wannabe jeopardy contestant.",2
1070276568,Social_lST,Social-IST is a FP7 project funded by the EC (DG CONNECT) aiming at catalysing interdisciplinary collaboration on the theme of Social Collective Intelligence,1
1360175358,m_starnini,"Researcher at ISI Foundation on digital epidemiology, computational social science, network science. Former J.S. McDonnell fellow at Universitat de Barcelona.",31
179543022,salathegroup,"Measuring and improving health outcomes with basic research, mobile technology, and social media.",3
459370488,ale_cere,"Scientist, Photographer, Diver",1
1303346329,taziovanni,Infectious Diseases MD. Public Health PhD (LSHTM). Doting father of Lia.,1
1231314888,covenant_ws,"Computational Social Science 2015: Collective Behaviors and Networks is a Satellite Event co-located with @CCS_15_USA, in sunny Tempe, AZ (USA), on Oct 1, 2015",4
1060290318,resonnetwork,Intelligence and Global Defence Institute,1
139507464,www2013rio,"Official Twitter for WWW2013 event in Rio de Janeiro
http://t.co/azb4Gclp",5
1316984629,marco_java,"Lecturer in Applied Math @UCL. Research in Statistical Physics/Math. Complex Systems, DeepLearning, Neuroscience, Evolution, Cryptos Love Animals #animal-rights",29
1286269166,mahmedyakoub,,1
55572474,mindrones,"Data visualization, VR, linked data, visual arts #d3js #sveltejs  #webgl. RT/stars are not endorsements, of course. https://t.co/x8WVknlpfw",1
1159612087,SophoclesEU,"Self-Organised information PrOcessing, CriticaLity and Emergence in multilevel Systems",2
1009496623,MavenSeven,"#BigData #PredictiveAnalytics We map hidden organizational networks with @OrgMapper, and online communities and influencers with @DiktioLabs.",16
1259800417,IMTLucca,IMT School for Advanced Studies Lucca is a research university within the Italian public higher education system.,1
1277127895,annamachens,data science. dynamic networks. complex systems..,3
1249741729,tdn_2013,"Temporal and Dynamic Networks: From Data to Models

Workshop on temporal and dynamic networks

Co-located with NetSci 2013

Copenhagen, Denmark, 3-7 June.",1
1006505497,eccs13,,33
81737577,FelipeMontesJ,Asst Prof & Dir MSc Analytics @uniandes. Passionate by Complexity for Education & Health. Ex-director of QA @mineducacion. My posts reflect my personal opinion.,4
14656799,dpalmisano,"Software Engineer @faculty_ai (I was previously @Expedia, @Peerindex)",1
52059455,akalten_bcn,"Director of Data Analytics at NTENT. Main research interests: user behaviour, social media mining, social network analysis, computational sociology.",2
15930711,sduretti,"Department Directory in @lepidaspa
Born in Turin, living in Modena, working in Bologna",1
89308495,harrisontanh,Wanderer at heart | Photographer & Biker of mountains & streets | Rolê #capoeira | Thinker with rolled up sleeves | Alum @NYUAbuDhabi & @venture4america,1
598702353,GlobalSystemsSc,This is the TWITTER for the Global Systems Science community. See our Blog at http://t.co/vI46kyXsi7,5
24669093,jlmateos,"Doctor en Física. Depto. de Sistemas Complejos, Instituto de Física, UNAM: Caos, Complejidad, Redes. Resercher: Complex Systems, Chaos, Networks",9
572479189,manlius84,"Theor. Physicist of Complex Systems from https://t.co/AVBZvFZfSJ 📷🌍 Collettive phenomena,interdependence,spreading,risk. Head of Research @ComuneLab https://t.co/gWISChVsaj",18
143751299,mpavone,Associate Professor in Computational Intelligence,9
897858440,Linkurious,"Linkurious is the easiest way to search, explore and visualize large graphs. Signup on our site and give it a try! #bigdata #graphvisualization #neo4j",2
586003,m_tesconi,CNR Researcher. Web developer. Social media geek. Social Sensor. Cacciatore di Bot.,1
15089078,peterpaws,Professor of Information Science and Intelligent Systems at the University of Pittsburgh,1
918593011,BeatrizPatraca,Periodista y antropóloga especialista en Análisis de Redes Sociales y netnografía. Consultora en la UOC. Analista independiente. Miembro de Egolab (UAB) #SNA,2
22467617,neo4j,The #1 platform for connected data. Developers start here: https://t.co/ZNvqS5dNkT,1
25653374,Viil,"Technologist, Entrepreneur, and Scientist (PhD) passionate about collaborative technologies for work, education, socializing, and play.",2
1022187452,jana_254,"Research Assistant at the University of St. Gallen, currently writing my dissertation about news value theory and network science",1
590290232,DominikBatorski,"Sociologist, social network researcher and data scientist at @ICM_UW @UniWarszawski | @Sotrender co-founder | Turning data into knowledge and products.",5
27680215,lammiia,"Data Skeptic, Avid reader, Perpetual learner, and a Doctor - the non-healer kind - Current Focus: Complex Networks, Graph Analytics, AI & #PyData 📷 D.Anikin",8
861230886,FETFoCAS,Fundamentals of Collective Adaptive Systems. A Future and Emerging Technologies Proactive Initiative funded by the European Commission under FP7.,4
304928205,GuidoCaldarelli,"Statistical physicist, complex networks scientist, Prof @IMTLucca, CNR-ISC @LDNist, ECLT, @netscisociety founder and fellow, President of @CompSysSoc",21
579407040,AlvarezRobertoC,"Soy físico, ahora intento hacer biología.",2
113726456,xidira,Senior Researcher in TDM & Big Data Analytics,1
5765972,hyheng,Professor at University at Illinois at Chicago.,1
226713274,complexitatcat,,27
245554595,lpttwer,Android Lead Developer @Electrolux. PhD in Computer Science from University of Padua.,2
919599445,silviaggia_,"''If we knew what it was we were doing,
it wouldn't be called 'research', would it?'' (Albert Einstein) Opinions are my own.",1
187688769,Eschersand,"#Overpopulation_Stupid_Human_Peasants
#EvolveOrDie #PosthumanPhilosophy
#EmpireOfAtheism #GovernmentOfScience
#IntelligenceRule #ScienceImperialism #TyrannyNow",1
532247558,IFISC_mallorca,Institute for Cross-Disciplinary Physics and Complex Systems (UIB-CSIC).,10
178649929,suzymoat,"Professor of Behavioural Science, investigating whether online data predicts human behaviour. Co-directs @thedatascilab. TEDx: https://t.co/7Ci5HdXQNx",2
470995034,MPH_Adapt,Tweeting about public health esp NCDs and Active Transportation. #myopinion,2
529438517,aaronclauset,"Associate Professor of Computer Science @ University of Colorado, Boulder and External Faculty @ Santa Fe Institute",15
899832247,GiGuR0,"Summarizing infections through numbers and bits, at multiple scales. #MMID: mathematical models of infectious diseases",2
77199037,mbellantone,"cheerleader for #science and its cultural values, honest enquiry and reporting, blissful enlightenment of the intellect through exploration and discovery",1
344030764,EPJscience,"Research, news and information from the European Physical Journals, covering pure and applied #physics and all related interdisciplinary #sciences",5
14498231,danevans87,West Point Networks Researcher | Studying econ development w/Africa focus | Start-up Founder | Novice Ta'i Chi Master | Frustrated Lead Guitar Player.,1
540111905,RodrigoAldecoa,"Graph theory, network analysis, and graph algorithms.


DM me!",8
164644973,teorionda,"I profess about #datamining, #knowledgediscovery, and #machinelearning at @AmherstCollege. I enjoy #brunch, #oysters, #sailing, and #theorems.",1
90410110,ranzHer,"Chief Scientist at UNICEF Office of Innovation, NY - Social Networks Analysis - Data Science - https://t.co/RNUaHhT6DR",10
20610029,complexified,Application of complex systems science to leadership and change. Generative Dialogue and Process Improvement services. Green chile & delta blues.,2
856669430,ComplexWorldEU,The Research Network established to address 'Mastering Complex Systems Safely' - a vital research theme within the Long Term objectives of @SESAR_JU,1
820092720,avmantzaris,"Assistant Professor, Statistics, UCF.",8
20449367,fabiomalini,Dataviz. Big Data. Data Science. Labic/UFES. E Flamengo até morrer.,1
261488974,allenpg,paul@hartallen.com,1
577195836,gagliol,"Computer scientist, gone social.  Teaching: math, logic, informatics. Research: social networks, social media, migrants, collective action.
OT: slacktivism.",10
755293986,networks_,"@mcatanzaro tweeting about networks and about Networks, A Very Short Introduction, Oxford University Press http://t.co/x1n37ihq8a",17
627474812,_PaulBot_,#Bot PhotoGraphe. bip biiiip bip blop.,1
219219825,fvaccarino,Anticribbio,5
11980142,top_ix,Consorzio no profit nato per gestire lo scambio del traffico Internet nel Nord Ovest e supportare progetti di innovazione su Internet,1
589194614,ID8Big,The Ideation & Entrepreneurship Platform,2
56057700,ComplexityMngmt,"World's first company to MEASURE complexity of companies,  infrastructures, supply chains, & to issue Systemic Collapse early-warnings. Beyond Machine Learning.",1
305469439,AekPalakorn,"Senior research scientist, SMU",2
27439013,juanrocha,Postdoc studying critical transitions from regime shifts in ecosystems to collective action in society. Visiting scientist @medialab & @PrincetonPEI,15
17354555,emilio__ferrara,Research Assistant Prof. @USC @USCViterbi @CSatUSC. PI & Research Team Leader @ISI_AI #social #networks #DataScience #MachineLearning,7
68084193,jbrookszurn,|engineer|machine learning|behavioral psychology|nerd|girl|,1
344361113,autreche,Human-centric machine learning at the Max Planck Institute for Software Systems.,1
604686251,bigdive_eu,"Training Data Scientists from 2012 - Open Courses, Workshops and Corporate training - #BIGDATA #DATASCIENCE #DATADRIVEN #DEVELOPMENT #DATAVIZ #DATAENGINEERING",1
434727406,RateABusiness,Novel risk rating system that allows to perform objective business diagnosis and risk rating. The Democratization of ratings.,2
15533871,plotti,"Datascientist loves working with Scikit, Pytorch, SNA, Python, Ruby. Also likes studying information diffusion in Social Media.",3
14162405,pendolare,"Design Engineer in TOP-IX.
President at PLUG Association.
Author of CREARE VALORE CON I BIG DATA. 
Runner in the free time.",2
126046965,fariba_k,"Scientist 👩‍🔬 - Data Science, Network analysis and Computational Social Science, Germany",22
270037518,fabeor,Inquieto coltivo la difficile arte di cacciare animali immaginari. Papà di due cucciole vere.,2
573815031,dani_agent,"AI, ML, #DataScience, #complexSystems, and some recipes! Now at @openbank_es & distracting myself with @databeers.",1
414355283,amniekamp,"MD anthropologist, consultant infectious disease control and sexual health, STI, social network analysis, research.",4
576337431,TSmieszek,,1
146994016,f_ficarola,"Cyber Security Professional, PhD in Computer Engineering #datascience #bigdata #cybersec #pentest",2
180081197,clbmo,"Fascination is at the corner of culture and business • I get overexcited about tech, data and innovation • Energy inspires me everyday @ Eni • Views are my own",1
27403471,cecim,"Mother of teenager and Professor of Mobile Systems, University of Cambridge. Co-Director of Centre for Mobile, Wearable Systems and Augmented Intelligence.",1
14382993,gaveltri,"PhD. Social scientist in social psychology and cognitive sociology, research methods. Latest book Digital Social Research by Polity. Prof at @UniTrento.",2
38193965,ph_singer,"Senior Data Scientist | PhD in CS | Kaggle: https://t.co/F23aL7qrlV | data science, machine learning, data mining, and statistics",7
146129222,maudotman,"Maths, Computer Science, Complex Systems,  Data Science, Network Science, Glocality,  Ecumenical Christianity, Palermo, Sicily, Italy, World",1
546092234,EllsCubed,"Computational Biologist. Avid Gamer. Developer of https://t.co/RBfm5Nk4Zs, Project Lead for https://t.co/iEvk1Q6KZo. I do not represent Uncle Sam, he just pays me.",1
507281282,IgnacioMarinL,"Spanish scientist: evolutionary biology, genetics, network science. Científico español:  biologia evolutiva, genética, análisis de redes.",12
323146214,viLNti,Technology. Bio_Art and Bio_hacking. Singularity University. Torino,1
113339417,cmordue,"Analytics, distributed systems, backpacking, traveling.",1
428543680,EnricoCoiera,Healthcare | Artificial Intelligence | Informatics,1
6206062,thetarro,"Sicilian. Husband of @almost_viola. Dad of a little boy. Software engineer in London. And passionate about intense espresso, good food, and world music.",1
484732431,emcsronline,"European Meeting on Cybernetics and Systems Research 2016 
emcsr avantgarde: 30.3. - 1.4.2016",2
18608658,rmarket,grad student,5
233204287,edurocc,"#geospatial #software expert at @3dgis_it, empowering governments and companies to build a better #world. #Green is good, with #consciousness.",1
280994911,ezagheni,Social Scientist | Director of the Max Planck Institute for Demographic Research (@MPIDRnews) | Digital and Computational Demography,3
302632971,gizmonaut,"some girls want roses,some girls want sweets; I'm happy cuz I got millions of tweets #bigdata #PhD #Econ @EuropeanUni Assoc. Prof @UVA_BI @UniBogazici",3
24414798,Dottor_T,"Pediatrician, epidemiologist, and vaccine expert. Chief innovation officer at https://t.co/vJSHDBsXfs. Engaged in telemedicine and patient empowerment",1
295238627,HamrouniGhassen,"Interested in algorithms, geometry, BigData, Comp Sci, OCaml, Haskell, C/C++",1
65703,cayce,complex systems scientist,1
250831420,SonicNU,"The Science of Networks in Communities (SONIC) research group advances social network theories, methods, and tools.",9
19590257,frankolken,"DBMS, semantic web,  data science, SIGMOD, ontology, healthIT, EHR, FIBO, ruleML, OWL,  KR, network sci,  functional prog., fintech,  BPM. See also @frankolken2",12
194202021,alagraphy,"I teach machines art, AIART. PhD in #AI. Artist/Scientist In Residence @IGCIENCIA. Formerly Sr DataScientist @FORTIA_S @SNIPS PostDoc @UPMC @CNRS🏆@SALON_AUTOMNE",2
23672100,adamgdunn,"Still mostly coffee; some health informatics, machine learning. Discipline of Biomedical Informatics and Digital Health, The University of Sydney. Views my own.",2
24543879,virgilioalmeida,Visiting Professor at Harvard SEAS and Faculty Associate with  Berkman Klein Center for Internet & Society at Harvard. Professor of Computer Science at UFMG.,1
153439378,maksim2042,"AI and machine learning nerd, entrepreneur, jazz musician, triathlete. Author of Social Networks for Startups. Cofounder of @openhealthn",1
76021182,pedalowebdesign,"On-demand digital agency with two decades of experience, specialising in #WordPress & #Drupal. Follow us for marketing, tech, digital & web news & tips.",1
14489299,mumon,"@LUISSSoG and @talentgardenit Innovation School, Statistical Physicist, Data Scientist, CEO @ Linkalab, Data Analyst @ Catchy",6
426509606,cosnet_bifi,Prof. Yamir Moreno. Physicist. Networks & Complexity. Director of BIFI & Head of Cosnet Lab. President of the @netscisociety. See also https://t.co/RvXChXFvoL,25
97103240,leondanon,"science, data, networks, infectious diseases. Alan Turing Institute fellow.",3
103809330,gj_uk,Data mining and analytics consultant. Amateur photographer and swimmer.,1
15106719,mwinandy,Computer security researcher and system security architect. Trying to make systems behave as intended. Senior cyber security architect @innogy 🇩🇪,1
14157394,kirsn,"co-founder @studeyo.
interests: ux, visualizations, 
programming langs",1
16016329,pjlamberson,"@UCLA Associate Professor studying social dynamics, networks, and contagion: https://t.co/ILqEUL14gF",18
74949430,ZeroSano,easy going 🐬/ assistant professor at University of Tsukuba.,2
73579138,caosoriot,"PhD in E-Business @NCLBusiness. Research director Marketing degree @umanizales. Researching the digital world, specially about user behaviour on Social Networks",23
381746423,bansallab,"Disease ecology and network science research group based in @GUBiology @GeorgetownColl. Contact networks, spatial epi, math biology, big data, open science.",12
29521008,baianetwork,"Welcome to BAIA, the non-profit business network for professionals & entrepreneurs operating between Italy & the US.",1
205618337,networksfr,"All aspects of real-world networks: internet, random graphs, social network, spreading phenomena, graph algorithms, biological networks.",5
44380488,gazeti,Building a better America through technology.,3
245953647,ayazarka88,"Mathematical Modeling and Control. An Engineer is my personality key. happily fixing broken systems. Applied mathematics, Applied ethics ♥. From Egypt..",4
97810233,MarcinGruszka,"Director of Risk and Customer Analytics | Retail Bank | Ph.D. Computational Physics | Father, Husband and Traveler",1
38813037,cuneytgurcan,"Asst Prof of CS and Statistics at @Umanitoba. Data, networks and blockchains. I tend to read everything",10
382134761,mtizzoni,"Complex networks, infectious diseases, data science || Science is what you understand well enough to explain to a computer [D.Knuth]",12
209692125,kateaanderson,"Department of Informatics and Networked Systems // Pitt School of Computing and Information// Research in Human Capital, Social Networks, and Collaboration",9
38176806,closertag,"We create clear, useful and fluid interactive experiences. We love crafting services & products on mobile, web and tablets.",1
15385968,gfbertini,Research Professor society culture neuroscience cognition intelligence creativity autopoiesis complexity systems,3
57571700,TahaYasseri,"Computational Social Scientist at @oiioxford, University of Oxford. Alan Turing Fellow at @turinginst. PhD in Physics of Complex Systems. Interested in Data.",6
70235770,przemyslslaw,"Researcher @UMassCS: computational social science, social media, data mining, fairness in machine learning, open science.",4
32807399,KristinaLerman,Social media and social computing researcher at USC Information Sciences Institute.,6
229910053,cxdig,Networking the complexity community since 1999. Official news channel of the Complex Systems Society @CompSysSoc. Edited by @cgershen,24
53886082,ankitakashyap,"#Technology Enthusiast. Believer of Quality #Education, Dreamer at heart and a movie buff!",1
359838444,Akbaritabar,#ComputationalSocialScientist ?! Post-doc of #SocialAspectOfScience @ #DZHW Berlin (https://t.co/RajU2MlEwZ…)  Passionate of #Rstats #Python Into #Networks #SNA,7
43831302,lshlj,"Assistant Professor @ Department of Liberal Arts, Gyeongnam National University of Science and Technology",2
38640273,davidecellai,"Senior data scientist @centralbank_ie. Science, maths, networks, data. Co-founder of @DatabeersDub. Views my own, RT not endorsements, etc.",24
14269387,gregbigwood,Software Developer.,1
25059647,ludist,"JD/PhD candidate Media, Technology & Society, @NorthwesternLaw + @NU_SoC. MSc. Game Analysis, ITU-CPH. @ACS_NULAW, ex @NULRev Vol. 112 Sr. Online Editor.",1
195495310,myvinnie,"MIT EECS, co-founder @wellframe,
 
networks, data, health",2
238436945,Liberationtech,Tech for social good. @Autom8. Previously a @Stanford account.,1
14305066,mahir_nyc,Co-founder @topos_ai Adjunct @Penn Constantly thinking about #data and #AI. Previously @RGA @The_O_C_R Seed Scientific @ArsElectronica,1
34570753,densitydesign,"DensityDesign is a Research Lab of the Politecnico di Milano. It focuses on the visual representation of complex social, organizational and urban phenomena.",1
71268692,karamshuk,Data Scientist at Skyscanner,3
318879230,everyAware,Enhancing environmental awareness through social information technologies,1
306211107,StefBattiston,#Finance #Sustainability #Climate #Complex #Networks #Policy. FINEXUS Center - Dpt. Banking&Finance - UZH,6
19096933,STBullard,"I eat digital in painted hotels. (founder at Brok.ly; organizer, NY Graph Meetup - @nygraph)",1
110391215,SNAnalyst,"Prof. of Networks in Organizations @Tilburg University.
Topics: Social Networks, Social Network Analysis (SNA), Teams, Creativity, Innovation. Tweets in NL&US.",4
16674284,mircomusolesi,Professor at UCL and University of Bologna. Turing Fellow at the Alan Turing Institute. ML/RL/AI/data (and humans). Also interested in many other things.,3
176757073,yvolkovich,building a new kind of advertising @Xandr (@appnexus); views are my own,4
19109722,claireellul,"Lecturer in Geographical Information Science @ UCL.  Interests: 3D GIS, Spatial Data Infrastructures, INSPIRE, Metadata, Web & Mobile",1
214272214,sinanaral,"David Austin Professor @MIT; Director @MIT_IDE;
Cofounder Manifest Capital; Pre-Order The Hype Machine https://t.co/cB465knYMa; TED Talk https://t.co/Jb33kHgX6V",2
16687314,gionis,,1
166304741,WINWorkshop,"Workshop on Information in Networks at @NYUStern. WIN#6 was held October 2-3, 2015.",5
156776019,MugsyMeg,Hmmmmmm,2
157975524,dasmodular,Messe/Event - Multidisplay/3D-Mapping - Corporate Design - Digital Production/3D-Animation - Social Media - Sound Design,1
56805505,ingo_S,"Professor for Data Analytics at University of Wuppertal, DE / SNSF Professor at University of Zurich, CH / Editor @epj_ds / Hiking, Canoe, Sailing & Photography",26
275450011,socioaware,The SocioAware workshop explores how the recent popularity of social utilities and services retroacts on networking infrastructures by which they are mediated.,2
15008596,bgoncalves,#DataScience #MachineLearning #SocialNetworks #Finance #HumanBehavior https://t.co/MJEZEaQwrY,9
254497239,anxosan,"Physicist, Applied Math professor, @gisc_group, @uc3m, Spain. Research on complex systems & applications of phys & math to social science. Opinions are my own",6
194617383,FriendFuel,"Strengthen your trusted, real-life network of family, friends, colleagues and brands that fuel your life",8
269719859,complexdynamics,Official twitter account of the ECCS'11 satellite meeting on Complex dynamics of Human Interactions,1
20023987,egaltmann,Dynamics & complex systems. A/Prof @Sydney_Uni,19
83836479,ibridazioni,"Psychologist, mindfulness teacher, consultant",1
21297338,dirkbollen_,,2
14093970,estebanmoro,"Researcher, scientist, curious. Associate professor @uc3m & visiting professor @medialab & Connection Science (MIT)",7
93476253,dfreelon,"Associate prof @UNCHussman // Principal researcher @unc_citap // Politics, #rstats, #python, #opensource // Make sure they remember you.",1
256652655,giaruffo,"Professor of Computer Science; Research in Complex Networks, Data Science, Web and Data Mining, Computational Social Science, Network Analysis",9
12160482,marc_smith,"Sociologist of computer-mediated collective action @ Connected Action http://t.co/5dRFa89a
Director: Social Media Research Foundation http://t.co/KPxyHajJ",6
30501338,bonnysimi,"President JetBlue Technology Ventures & E190 Captain, JetBlue Airways. Data/Tech geek & outdoor adventure lover. Living the dream and helping others do the same",1
246351506,guillemgm,"Chief Scientific Officer at Insikt Intelligence  (Data Science, NLP, Machine Learning)",20
796627,olhernandez,Helping clients & agencies succeed in a post-digital world through data-driven experiences & continuous conversations,1
22213177,aheineike,Bring on the algorithms!  VP Tech @ Primer AI,2
101824202,gmiritello,Researcher and data scientist. Now at @vodafone. Cofounder of @databeers and organizer of @databeersldn,5
11876752,stephanef,Geospatial and social semantic web expert.,2
15558680,thossmann,Founder at sqooba,2
8560212,Dumpita,"Th1nker, Co-Founder at bogohack. Poet. Educator, Futurist, anarchist, life-player, crypto-enthusiast.",1
28071002,lorenzobenussi,Chief Innovation Officer @ Fondazione per la Scuola di Compagnia di San Paolo. Fellow @ NEXA Center for Internet & Society. Innovation expert & policy advisor,1
16174436,suneman,Your friendly neighborhood suneman,20
15375616,rileycrane,"Dad, @square, cofounder @talkto (acq by @path), Media Lab, Society in Science, Red Balloon Finder https://t.co/osFeT28toT",2
228811353,frontierproject,We push the boundaries of potential at work.,1
219610388,FOCproject,FOC (Forecasting Financial Crises) is a European scientific project aimed at understanding and forecasting systemic risk and global financial instabilities.,19
129448583,t_takaguchi,"Data Scientist at Data Science team, Data Labs, LINE Corp",14
176334649,scifr0g,"Majored in statistical physics. My interests : Complex Systems, Social Network Analysis, Information Visualization, Econophysics. | mainly links and RT's",58
4339911,IanMulvany,"Day by day, getting older than my profile pic.",2
57821848,jzy3d,,1
2329921,ladamic,Computational social scientist at Facebook.,1
175072843,RessiveNetworks,Doing Business in a Networked World. Social Media and Social Network Analysis driven business analytics.,4
5428712,phauly,http://t.co/PE44wPWbGi,1
162146050,ledface,"Ledface is a collaborative search platform that can answer your everyday questions using the experience & opinion of the crowd. It's easy, fast & free! Try it!",3
18008785,CiroV1,Sr. Software Engineer for Space Launch and Test Range Systems Technology with the U.S. Space Force. Opening portals to Space. Tweets are mine. 🚀,2
94596289,schichmax,"Maximilian Schich is currently an Associate Professor at UT Dallas, working to understand the nature of art and culture.",4
31051381,connormccabe,Techie,7
163272475,PhiloWeb,"Acedemic Web and Philosophy events (PhiloWeb 2010+2011+2012, Philosophy & Engineering workshop @IC 2011+2012), seminars, publications, research projects, etc.",1
162684694,kerstinsailer,"Reader in Social and Spatial Networks @BartlettArchUCL. Co-founder of @brainybirdz. Speaker. Blogger. Mum. All about workplace, networks, visualisation, data.",4
156031097,apanisson,Data Science. Machine Learning. Complex networks. Social media. Researcher Leader at @ISI_Fondazione.,8
12329302,sagenet,,7
24717699,MiriamNotten,"Keynote speaker on social capital, book me through ZijSpreekt, SpeakersAcademy; Managing consultant @larednetwerk; Chairman Platform Toerisme Delft.",2
17063238,notthisbody,DORMANT. Follow @mar_ija and @poietic for their current projects. A lab for future fields of inquiry expand the perceptible future horizons.,1
11094912,soramaki,"Founder & CEO of Financial Network Analytics Ltd. 
Editor of J. of Network Theory in Finance. 
#suptech #regtech #analytics #simulation",9
14370378,alexgarciac,,1
763032,lucad1,"Journalist, blogger. Views are my own. RT not endorsements",2
19900988,matteodellamico,,1
149806281,alainbarrat,,10
110633876,miz_oka,ウェブサイエンス・人工生命。筑波大学・准教授。Alternative Machine Inc. 代表取締役。人工知能学会ウェブサイエンス研究会・主査。一般社団法人ALIFE Lab.理事。『作って動かすALife』オライリー・ジャパンより発売中https://t.co/jQnO7uJXE1,6
69258389,alltbl,Artificial Life Larger Than Biological Life,1
10786612,rsiagri,,1
70652143,digitag,"Architect, computational designer, digital explorer, apophenia seeker, brainiac, applicant knowmad, Archi-Fi thinker, digital citizen & reality alien.",1
27104786,rabeeh,"Researcher, interested in Social Computing and Network Science",5
15183418,dareios,Software Engineer excited about making computers smarter.,1
124736636,msm_2010,"First workshop on Modeling Social Media, co-located with Hypertext 2010 conference",2
22749856,Gephi,Network visualization and analysis platform.,4
609013,RoldanoDePersio,International SEO Strategist - New Berliner Co-founder of @noorthus,1
22749476,mathieubastian,"Head of Data at @GetYourGuide. @LinkedIn data science alumnus and @Gephi co-founder. Was in San Francisco, now In Berlin. All data matters.",3
18715444,hunch,Hunch makes great recommendations by learning your tastes,1
105768989,FrancescoBonchi,Data Science and Rock'n'Roll,8
39393,bru,starling whisperer,1
2315961,nicolamattina,"Innovation consultant, designer, professor. Co-founder of @stamplay. Husband and father of two girls.",1
89738262,sdivad,"Researcher in computational social science. Social networks, online discussions, peer production, digital democracy",2
78892773,yang_squared,"Founder of http://t.co/seauVbEz - the open knowledge network: The more knowledge we share, the more we have.",1
77712285,a_baronca,Faculty @CityUniLondon and Economic Data Science theme lead @turinginst. Opinions expressed are solely my own and don’t express the views of my employers.,18
68822156,andgira83,"CEO at @42matters, mobile tech enthusiast, motorbiker, and amateur cook in the free time.

Instagram: https://t.co/XxWPrvMpi9",1
12855572,openp2pdesign,"Metadesign for Open Systems, Processes, Projects. Studying and enabling open collaborative projects and the systems that design them since 2005.",8
11990112,danielequercia,"researchswinger: promiscuous cross-disciplinary scientist @BellLabs with  exes: ex-@UCL,-@MIT, -@Cambridge_Uni, -@YahooLabs. TED talk on his site ;)",1
53137489,ReBritz,Curious engineer. Maker of hardware. Hugging and pushing obstacles only on PCBs.,1
14300960,arthur3131,"Professor @Uni_Wue, Informatik, Data Science und KI, Leiter der @dmirgroup",2
53125787,FoolsDelight,Security plus time is comedy. Drink Nafsu Cola - the third most popular soft drink!,2
14065835,mstrohm,"Professor for Computational Social Sciences and Humanities @RWTH Aachen University, Germany & Scientific Coordinator @gesis_org. Editor-in-Chief @epj_ds",23
20290967,ejnatuta,"Consultant / Executive Coach - English o Espanol-Semantic Web - Optimization of Waterflooding, Enhanced Oil Recovery, Refineries - Baseball Fan",1
49562780,strawspulled,"Love Japan, love photography, love travels, love technology. http://t.co/a36BwPsMaB",1
7954512,bblfish,"Enabling cooperation of sovereign actors with #hyperApps that read/write #hyperData on the Web
👍 Cat-herding ❌ Phishing 🎣
👷 Scala 🚀 Reality Distortion Field",2
25386861,halani,"Professor at @kmiou, working on social data science, #datascience, #socialmedia, #AI,  #misinformation, and #webscience. All views are my own.",2
13069682,eduardomacan,geek.,2
17399670,hypertext2009,Twitter account for the Hypertext 2009 conference,4
27402194,loretoff,Professor of Physics of Complex Systems at Sapienza University of Rome; Director of Sony CSL Paris; Faculty at Complexity Science Hub Vienna.,7
15637949,pietrosperoni,"Mathematician, #eDem #Consultant. My Vision: a leaderless, collaborative government. I design #VotingSystems (see my homepage). I'm @psdf",1
5159271,napo,"fbk, openstreetmap, gis, neocartography, okfn italy,  open data, open source, software libero, sociologia, trento, pallavolo, digital commons lab",1
187694134,LinaGutierrezCa,"https://t.co/TRFPL9TdEz student @sthlmresilience

Interests around Coastal and Marine Social Ecological Systems, Sustainability, Evolution, Conservation and DIVING!",1
1969568858,MortezDehghani,Associate Professor of Psychology and Computer Science @USC,1
